Wall time,Step,Value
1779866399.2590234,0,0.19814243912696838
1779866405.0090716,2,0.1916266232728958
1779866407.76472,3,0.18160346150398254
1779866410.4933798,4,0.16430316865444183
1779866424.244054,9,0.09276014566421509
1779866427.0685477,10,0.08268795907497406
1779866429.8795612,11,0.0774771049618721
1779866438.1902807,14,0.06907758116722107
1779866441.027196,15,0.07089526206254959
1779866443.7533317,16,0.07560481876134872
1779866449.644692,18,0.08048402518033981
1779866452.5424175,19,0.08401934057474136
1779866455.2905564,20,0.08796028792858124
1779866461.0585918,22,0.09403087198734283
1779866463.959146,23,0.0947263166308403
1779866472.5409763,26,0.10027498751878738
1779866475.2895222,27,0.10360606759786606
1779866478.2099183,28,0.10768112540245056
1779866481.077038,29,0.11100051552057266
1779866483.8616188,30,0.11266137659549713
1779866492.3133688,33,0.1165253072977066
1779866495.0679553,34,0.11825954914093018
1779866500.573409,36,0.12184008955955505
1779866503.3021164,37,0.1236368864774704
1779866505.858638,38,0.12553751468658447
1779866508.630331,39,0.12644602358341217
1779866511.3208456,40,0.1270870566368103
1779866530.1776016,47,0.13710741698741913
1779866532.8222837,48,0.13848087191581726
1779866535.4553704,49,0.13904665410518646
1779866538.1395605,50,0.1386951506137848
1779866540.8528755,51,0.13951905071735382
1779866543.5801995,52,0.14028078317642212
1779866546.319492,53,0.14024589955806732
1779866548.8983788,54,0.13900507986545563
1779866551.6152098,55,0.13800591230392456
1779866557.0553854,57,0.13751494884490967
1779866565.2997015,60,0.13588666915893555
1779866568.0305843,61,0.134521946310997
1779866570.8128905,62,0.133859783411026
1779866573.483221,63,0.13604749739170074
1779866578.8576102,65,0.14294062554836273
1779866581.4421372,66,0.14914803206920624
1779866584.1138709,67,0.15416544675827026
1779866586.9084027,68,0.15843771398067474
1779866592.407581,70,0.15788495540618896
1779866595.1037476,71,0.15673185884952545
1779866600.381752,73,0.15362760424613953
1779866605.6096468,75,0.14830249547958374
1779866610.887868,77,0.14344990253448486
1779866613.5799723,78,0.14124275743961334
1779866616.1855109,79,0.1401512622833252
1779866618.781135,80,0.13981758058071136
1779866623.8844624,82,0.1417611539363861
1779866626.4481094,83,0.1421031355857849
1779866631.653661,85,0.14182549715042114
1779866634.1461642,86,0.14213669300079346
1779866636.7780795,87,0.1434406191110611
1779866641.9305255,89,0.14368818700313568
1779866644.6574504,90,0.14436645805835724
1779866657.782225,95,0.15370473265647888
1779866668.309363,99,0.15259629487991333
1779866670.8309512,100,0.15319159626960754
1779866678.5241838,103,0.1530332863330841
1779866681.0412397,104,0.15177488327026367
1779866686.1429796,106,0.15117670595645905
1779866688.7460723,107,0.15024907886981964
1779866691.3781216,108,0.1499575823545456
1779866694.0706675,109,0.15013927221298218
1779866696.714721,110,0.15075263381004333
1779866699.420884,111,0.1500745713710785
1779866702.042307,112,0.15024788677692413
1779866707.3569677,114,0.14869876205921173
1779866709.9328723,115,0.14824172854423523
1779866712.4992182,116,0.1481054425239563
1779866722.8403275,120,0.1451718509197235
1779866725.467779,121,0.14461490511894226
1779866735.7333179,125,0.1437874436378479
1779866738.3456953,126,0.1439879834651947
1779866743.4164274,128,0.14441347122192383
1779866746.0032775,129,0.14463767409324646
1779866748.644541,130,0.14555545151233673
1779866751.1517768,131,0.14577245712280273
1779866753.7353597,132,0.14635558426380157
1779866758.632136,134,0.14591743052005768
1779866763.6559613,136,0.14569534361362457
1779866766.2484984,137,0.14522908627986908
1779866768.8957784,138,0.14640286564826965
1779866771.52121,139,0.14713463187217712
1779866781.7410924,143,0.14789344370365143
1779866784.3437228,144,0.14886696636676788
1779866786.9184527,145,0.14918695390224457
1779866789.444917,146,0.1498912274837494
1779866792.02818,147,0.1499769687652588
1779866799.9675858,150,0.15102870762348175
1779866810.3092368,154,0.15221354365348816
1779866815.325669,156,0.15401612222194672
1779866817.8495133,157,0.15427075326442719
1779866822.93468,159,0.15579944849014282
1779866825.5414128,160,0.15553566813468933
1779866830.5023599,162,0.15506185591220856
1779866833.0359898,163,0.15560182929039001
1779866835.4605317,164,0.15579894185066223
1779866840.7034616,166,0.15630888938903809
1779866845.782543,168,0.15750181674957275
1779866850.9754148,170,0.15843793749809265
1779866853.6579342,171,0.158457413315773
1779866856.2850401,172,0.15853732824325562
1779866861.5595174,174,0.16028599441051483
1779866864.2347846,175,0.16078832745552063
1779866866.8539178,176,0.1607675552368164
1779866869.6101592,177,0.16098155081272125
1779866872.3163936,178,0.1614062786102295
1779866877.6443582,180,0.16180320084095
1779866880.3099093,181,0.16244444251060486
1779866883.0077822,182,0.16202430427074432
1779866885.7218773,183,0.16235192120075226
1779866888.3992133,184,0.16289612650871277
1779866890.9673617,185,0.16347002983093262
1779866893.509419,186,0.16242581605911255
1779866901.0893276,189,0.1626002937555313
1779866903.774902,190,0.16355794668197632
1779866906.3314645,191,0.16436485946178436
1779866908.9085097,192,0.16432224214076996
1779866916.8468416,195,0.16573749482631683
1779866924.8843687,198,0.16729196906089783
1779866927.5140364,199,0.16773974895477295
1779866930.0753849,200,0.1675250083208084
1779866935.198715,202,0.16757972538471222
1779866937.7650654,203,0.16805927455425262
1779866940.456603,204,0.16863460838794708
1779866943.1267872,205,0.16921566426753998
1779866948.1659122,207,0.17055995762348175
1779866950.630772,208,0.17152287065982819
1779866953.085815,209,0.17154932022094727
1779866958.3984842,211,0.17203333973884583
1779866963.7430885,213,0.1725320667028427
1779866969.2346652,215,0.17325817048549652
1779866971.9982793,216,0.1730780452489853
1779866977.3505595,218,0.17341485619544983
1779866979.9708085,219,0.17347531020641327
1779866982.5198061,220,0.17396357655525208
1779866985.1221719,221,0.1743977665901184
1779866987.8136644,222,0.17450588941574097
1779866993.039356,224,0.17545898258686066
1779866995.6254735,225,0.17552070319652557
1779866998.1505003,226,0.17585064470767975
1779867005.8105102,229,0.17535769939422607
1779867011.110603,231,0.1756737232208252
1779867013.7797089,232,0.17563354969024658
1779867019.0773144,234,0.1747746616601944
1779867021.7118368,235,0.17530331015586853
1779867024.3124378,236,0.17549552023410797
1779867026.94189,237,0.17551617324352264
1779867029.6720486,238,0.17533621191978455
1779867032.2415166,239,0.1759217381477356
1779867037.3663502,241,0.17585237324237823
1779867039.9728904,242,0.17594580352306366
1779867045.1841967,244,0.17654256522655487
1779867047.7331517,245,0.17715540528297424
1779867050.2771955,246,0.17700135707855225
1779867052.9082632,247,0.1773698776960373
1779867055.6187584,248,0.17788273096084595
1779867058.3792517,249,0.1780223250389099
1779867066.3960574,252,0.1781497746706009
1779867069.1484258,253,0.17860354483127594
1779867071.858532,254,0.1784452348947525
1779867074.4522562,255,0.17896126210689545
1779867079.54057,257,0.17899121344089508
1779867082.1686273,258,0.17936939001083374
1779867084.8307464,259,0.17917513847351074
1779867087.4367309,260,0.1797488033771515
1779867092.6431444,262,0.18019069731235504
1779867095.3942757,263,0.18035823106765747
1779867108.6646223,268,0.18041859567165375
1779867113.986038,270,0.180845707654953
1779867116.7323148,271,0.18075600266456604
1779867125.075869,274,0.18171796202659607
1779867127.7194219,275,0.18199153244495392
1779867130.486946,276,0.18232592940330505
1779867136.045229,278,0.18287990987300873
1779867138.7317321,279,0.1826307475566864
1779867141.3155801,280,0.18282319605350494
1779867143.996237,281,0.18273776769638062
1779867146.702882,282,0.18253344297409058
1779867149.2855184,283,0.18228641152381897
1779867151.9687119,284,0.1828824132680893
1779867154.6968312,285,0.18290910124778748
1779867160.1059134,287,0.18277224898338318
1779867162.8448703,288,0.18251095712184906
1779867168.1608346,290,0.18260474503040314
1779867170.8445299,291,0.1820324957370758
1779867181.5241115,295,0.18236146867275238
1779867184.10724,296,0.18230292201042175
1779867186.6009593,297,0.18251901865005493
1779867189.1580765,298,0.1826777309179306
1779867191.9190006,299,0.18258510529994965
1779867194.6013937,300,0.182554692029953
1779867205.202074,304,0.1829984337091446
1779867207.8413653,305,0.18329471349716187
1779867210.4955351,306,0.18372298777103424
1779867213.1367927,307,0.18394947052001953
1779867215.7823122,308,0.1845139116048813
1779867218.420379,309,0.1847459077835083
1779867223.7769537,311,0.18482522666454315
1779867226.4316797,312,0.18467016518115997
1779867228.993668,313,0.18528759479522705
1779867231.5659144,314,0.18493367731571198
1779867234.1750126,315,0.18482224643230438
1779867236.764881,316,0.18472567200660706
1779867242.1645203,318,0.18465621769428253
1779867244.7832816,319,0.18487313389778137
1779867247.508593,320,0.1846664547920227
1779867250.115993,321,0.18506911396980286
1779867252.8758821,322,0.18503104150295258
1779867258.2270563,324,0.18506407737731934
1779867266.177811,327,0.18565766513347626
1779867271.5615132,329,0.18600182235240936
1779867274.334501,330,0.18544122576713562
1779867277.074188,331,0.1858317106962204
1779867279.8798175,332,0.18532805144786835
1779867282.6512985,333,0.18579864501953125
1779867293.4858372,337,0.18544963002204895
1779867296.2522366,338,0.1856210082769394
1779867301.556719,340,0.18538740277290344
1779867306.774992,342,0.18517746031284332
1779867309.3767245,343,0.18521682918071747
1779867311.940732,344,0.18492814898490906
1779867314.5867376,345,0.1850421279668808
1779867317.344924,346,0.18489991128444672
1779867322.8862877,348,0.1851070672273636
1779867325.5289571,349,0.18503722548484802
1779867328.2097185,350,0.18482495844364166
1779867333.5859883,352,0.18448470532894135
1779867336.1753778,353,0.18440407514572144
1779867338.9366062,354,0.18431274592876434
1779867341.6756742,355,0.1843341439962387
1779867346.9963617,357,0.18413075804710388
1779867349.7475696,358,0.1840430051088333
1779867355.3405104,360,0.18366894125938416
1779867357.9647708,361,0.18369686603546143
1779867360.6084383,362,0.18396127223968506
1779867363.2590146,363,0.18419209122657776
1779867365.9106913,364,0.18430255353450775
1779867368.578073,365,0.18445591628551483
1779867371.3870692,366,0.1843617856502533
1779867374.0520833,367,0.1842649281024933
1779867376.694012,368,0.18415555357933044
1779867379.5249774,369,0.18398909270763397
1779867390.452095,373,0.18405574560165405
1779867393.021754,374,0.18394838273525238
1779867395.6446579,375,0.18397024273872375
