Wall time,Step,Value
1779862470.1307607,0,0.19747330248355865
1779862475.5847387,2,0.19008059799671173
1779862478.2506893,3,0.17998430132865906
1779862480.843127,4,0.16887877881526947
1779862495.3010895,9,0.13749384880065918
1779862498.0573924,10,0.13348302245140076
1779862500.6639214,11,0.13377170264720917
1779862510.1132615,14,0.1309203803539276
1779862513.3304427,15,0.1329713612794876
1779862515.9664152,16,0.13357864320278168
1779862522.032887,18,0.13429120182991028
1779862525.3889198,19,0.13483111560344696
1779862528.4660513,20,0.13434098660945892
1779862533.8141646,22,0.1335354894399643
1779862536.2953987,23,0.13324612379074097
1779862544.2169251,26,0.13170437514781952
1779862546.6430523,27,0.13135552406311035
1779862549.06256,28,0.12970440089702606
1779862551.4373114,29,0.1292000114917755
1779862553.9190745,30,0.1279458850622177
1779862561.5606484,33,0.12671180069446564
1779862564.1382933,34,0.1260656714439392
1779862569.4648893,36,0.12516111135482788
1779862572.0665948,37,0.12470342218875885
1779862574.7516289,38,0.12454299628734589
1779862577.3651192,39,0.12356287986040115
1779862579.747884,40,0.12373646348714828
1779862597.6684997,47,0.12290096282958984
1779862600.7305412,48,0.12258075922727585
1779862603.4795165,49,0.1218615174293518
1779862606.1508427,50,0.12135756015777588
1779862608.704737,51,0.12148361653089523
1779862611.1922605,52,0.1220373585820198
1779862613.6380408,53,0.1230100616812706
1779862616.314521,54,0.12385674566030502
1779862618.828595,55,0.1250915229320526
1779862623.9542701,57,0.12730346620082855
1779862631.3205733,60,0.1305212676525116
1779862633.7722754,61,0.13110582530498505
1779862636.2638638,62,0.1318661868572235
1779862638.6402004,63,0.13335232436656952
1779862643.7058222,65,0.13734014332294464
1779862646.1659937,66,0.1385205090045929
1779862648.6561513,67,0.13973383605480194
1779862651.2768517,68,0.1400122046470642
1779862656.40442,70,0.13894344866275787
1779862658.8459287,71,0.13826796412467957
1779862663.9324584,73,0.13725365698337555
1779862668.7833476,75,0.135551318526268
1779862673.7856214,77,0.1343894600868225
1779862676.270864,78,0.13409730792045593
1779862678.8493514,79,0.1339523196220398
1779862681.3642762,80,0.13454923033714294
1779862686.1833518,82,0.13551980257034302
1779862688.9371932,83,0.13638858497142792
1779862694.5281014,85,0.13801096379756927
1779862697.207745,86,0.13862307369709015
1779862699.580961,87,0.1394549161195755
1779862704.1422117,89,0.1401434689760208
1779862706.6619186,90,0.13949409127235413
1779862718.8773563,95,0.13819000124931335
1779862728.2288523,99,0.13733574748039246
1779862730.5939367,100,0.1370343118906021
1779862737.885439,103,0.13618266582489014
1779862740.2505474,104,0.1361350119113922
1779862745.2113173,106,0.1351926624774933
1779862747.6632571,107,0.13526464998722076
1779862750.137995,108,0.13498654961585999
1779862752.4617653,109,0.134975865483284
1779862754.790176,110,0.13479669392108917
1779862757.2551515,111,0.1350545585155487
1779862759.7309616,112,0.13530564308166504
1779862764.7584596,114,0.13548621535301208
1779862767.311094,115,0.13482291996479034
1779862769.7242088,116,0.13494493067264557
1779862780.0263946,120,0.13281464576721191
1779862782.5897229,121,0.13252811133861542
1779862793.0236633,125,0.1319027841091156
1779862795.5644755,126,0.13216425478458405
1779862801.4419808,128,0.13227270543575287
1779862803.8155384,129,0.13233216106891632
1779862806.061873,130,0.13266712427139282
1779862808.4158347,131,0.13292858004570007
1779862810.7590475,132,0.13315020501613617
1779862815.21898,134,0.1330154687166214
1779862819.9991834,136,0.13234613835811615
1779862822.3970087,137,0.13232077658176422
1779862824.501448,138,0.13279972970485687
1779862826.9272115,139,0.13252021372318268
1779862836.593341,143,0.13190923631191254
1779862839.030376,144,0.13216805458068848
1779862841.5181577,145,0.13276171684265137
1779862843.925926,146,0.13214588165283203
1779862846.4098077,147,0.1322345733642578
1779862853.5820684,150,0.13219588994979858
1779862863.5686252,154,0.13249094784259796
1779862868.3300219,156,0.1328860968351364
1779862871.3397448,157,0.13259805738925934
1779862876.5122757,159,0.13267724215984344
1779862879.217707,160,0.133138969540596
1779862884.125652,162,0.13374607264995575
1779862886.6116452,163,0.13435448706150055
1779862889.2302637,164,0.13441309332847595
1779862894.5470426,166,0.13482025265693665
1779862899.2004461,168,0.1352061927318573
1779862903.973741,170,0.1355280727148056
1779862906.3087287,171,0.13639914989471436
1779862908.6092577,172,0.13679324090480804
1779862913.2800624,174,0.13609318435192108
1779862915.5639088,175,0.13655002415180206
1779862917.9634137,176,0.13676702976226807
1779862920.4214532,177,0.13732866942882538
1779862922.9383686,178,0.13862228393554688
1779862927.6588826,180,0.14083769917488098
1779862930.0542443,181,0.14118608832359314
1779862932.5100152,182,0.1413474977016449
1779862934.9820976,183,0.14145825803279877
1779862937.3110578,184,0.14162983000278473
1779862939.6776457,185,0.1418311595916748
1779862942.190184,186,0.14171424508094788
1779862949.4587314,189,0.14188262820243835
1779862951.9371517,190,0.14234787225723267
1779862954.3774176,191,0.1425791233778
1779862956.8213236,192,0.14294053614139557
1779862965.2131677,195,0.14297932386398315
1779862972.561396,198,0.1441783308982849
1779862974.8153872,199,0.14444491267204285
1779862977.6563287,200,0.14416666328907013
1779862983.0336869,202,0.14476275444030762
1779862985.3720784,203,0.14463436603546143
1779862987.8359451,204,0.14439572393894196
1779862990.0623178,205,0.14491382241249084
1779862994.9089587,207,0.1460196077823639
1779862997.4422734,208,0.14654670655727386
1779862999.7728157,209,0.14683088660240173
1779863004.5438142,211,0.1475014090538025
1779863009.3223686,213,0.14835701882839203
1779863014.158126,215,0.1486651450395584
1779863016.596582,216,0.14898931980133057
1779863021.5081494,218,0.14899055659770966
1779863023.9938955,219,0.1494603157043457
1779863026.3862693,220,0.14952726662158966
1779863028.7686648,221,0.15007910132408142
1779863031.2192109,222,0.15072089433670044
1779863035.9721828,224,0.15122480690479279
1779863038.3839467,225,0.1511724442243576
1779863040.798016,226,0.15126922726631165
1779863048.4119606,229,0.15143661201000214
1779863054.0198667,231,0.15164035558700562
1779863056.661681,232,0.15134963393211365
1779863061.8139653,234,0.15212804079055786
1779863064.3119621,235,0.1515752226114273
1779863067.3770103,236,0.15185533463954926
1779863070.205198,237,0.15198953449726105
1779863072.9317431,238,0.1525202989578247
1779863075.3182118,239,0.15224303305149078
1779863080.0852869,241,0.15335211157798767
1779863082.530101,242,0.1536293923854828
1779863087.3419442,244,0.15313373506069183
1779863089.597779,245,0.15342247486114502
1779863091.8579865,246,0.15413954854011536
1779863094.2854602,247,0.1539033204317093
1779863096.6997612,248,0.1540953516960144
1779863099.2248116,249,0.15434394776821136
1779863106.5037827,252,0.15409605205059052
1779863108.9955306,253,0.15459758043289185
1779863111.2998755,254,0.1547861397266388
1779863113.7434464,255,0.15532755851745605
1779863118.663799,257,0.1560230255126953
1779863120.977787,258,0.15610630810260773
1779863123.4783099,259,0.15657854080200195
1779863125.9720633,260,0.15620629489421844
1779863130.8534055,262,0.15653249621391296
1779863133.4468365,263,0.157082661986351
1779863146.2184966,268,0.15800464153289795
1779863151.3511367,270,0.15805664658546448
1779863153.6116884,271,0.15819403529167175
1779863161.899252,274,0.15869460999965668
1779863164.2805061,275,0.1586531102657318
1779863166.6294055,276,0.15871980786323547
1779863171.392659,278,0.15858103334903717
1779863173.7392926,279,0.15894417464733124
1779863176.1889527,280,0.15897201001644135
1779863178.6130338,281,0.15952341258525848
1779863180.9909804,282,0.15946677327156067
1779863183.1976101,283,0.15940752625465393
1779863185.6247518,284,0.15964005887508392
1779863188.151215,285,0.15992146730422974
1779863193.135129,287,0.1604253202676773
1779863195.5759745,288,0.16044731438159943
1779863200.5888069,290,0.1605841964483261
1779863203.1072094,291,0.16011948883533478
1779863212.7705345,295,0.1601605862379074
1779863215.1730342,296,0.16034874320030212
1779863217.781701,297,0.16043099761009216
1779863220.3734918,298,0.16003304719924927
1779863222.9598677,299,0.16026853024959564
1779863225.3054495,300,0.16035842895507812
1779863235.7350957,304,0.1612275391817093
1779863238.4790492,305,0.16114352643489838
1779863240.9624076,306,0.16152116656303406
1779863243.3985846,307,0.16158448159694672
1779863245.8490117,308,0.1616298258304596
1779863248.688316,309,0.16200056672096252
1779863254.0148888,311,0.161753848195076
1779863256.2171783,312,0.16198165714740753
1779863258.6576157,313,0.16205325722694397
1779863261.1220856,314,0.16238094866275787
1779863263.5205731,315,0.16242003440856934
1779863265.791568,316,0.16238029301166534
1779863270.699727,318,0.1626179814338684
1779863273.2169495,319,0.16279709339141846
1779863275.5528276,320,0.162851944565773
1779863277.9230435,321,0.16271774470806122
1779863280.4055595,322,0.16294842958450317
1779863285.3843565,324,0.1626821607351303
1779863292.6178231,327,0.16234469413757324
1779863297.3687022,329,0.1625717729330063
1779863299.863845,330,0.1625794619321823
1779863302.430644,331,0.16269175708293915
1779863304.8979907,332,0.16286347806453705
1779863307.1623647,333,0.1629677712917328
1779863316.9601572,337,0.16344496607780457
1779863319.7687309,338,0.16384242475032806
1779863325.7765858,340,0.16390188038349152
1779863330.69594,342,0.16390107572078705
1779863333.289602,343,0.16381527483463287
1779863335.9686763,344,0.1636369377374649
1779863338.5690455,345,0.16352325677871704
1779863341.1726801,346,0.16373158991336823
1779863346.1166112,348,0.16387489438056946
1779863348.4186015,349,0.16348090767860413
1779863350.7895627,350,0.16364659368991852
1779863355.6277125,352,0.16380968689918518
1779863358.0639837,353,0.16431912779808044
1779863360.3910482,354,0.1647401601076126
1779863362.8460493,355,0.16489410400390625
1779863367.8002656,357,0.16497617959976196
1779863370.0723703,358,0.1647275686264038
1779863375.074801,360,0.1648014932870865
1779863377.5601828,361,0.16440044343471527
1779863379.8517542,362,0.16447053849697113
1779863382.3358636,363,0.16436748206615448
1779863384.880469,364,0.1644182950258255
1779863387.4815722,365,0.16432343423366547
1779863389.8309574,366,0.16445906460285187
1779863392.3595448,367,0.16457435488700867
1779863394.796964,368,0.16495861113071442
1779863397.450436,369,0.16513794660568237
1779863407.7370038,373,0.16492928564548492
1779863410.3001125,374,0.16495276987552643
1779863413.138925,375,0.1648685187101364
1779863418.8575358,377,0.16546641290187836
1779863421.2019954,378,0.16590625047683716
1779863431.6349103,382,0.16493269801139832
1779863436.5486598,384,0.165628582239151
1779863439.0740814,385,0.1656494140625
1779863441.2043865,386,0.16567504405975342
1779863448.6383305,389,0.16537006199359894
1779863450.948801,390,0.1655920147895813
1779863453.3497465,391,0.1654423028230667
1779863455.8552804,392,0.16575346887111664
1779863458.3488684,393,0.16588924825191498
1779863460.7882466,394,0.1656496375799179
1779863463.3159294,395,0.16565850377082825
1779863465.8402941,396,0.16557717323303223
1779863468.4064772,397,0.16555362939834595
1779863470.8635902,398,0.165922150015831
1779863473.3066385,399,0.16601136326789856
1779863475.8418844,400,0.1658955067396164
1779863478.4124637,401,0.16608476638793945
1779863480.8960013,402,0.1663089245557785
1779863485.8515236,404,0.16624905169010162
1779863491.0796452,406,0.16627997159957886
1779863493.5454621,407,0.1661139875650406
1779863496.0984566,408,0.1663733273744583
1779863498.5309427,409,0.16630519926548004
1779863506.7465343,412,0.16611209511756897
1779863509.4120743,413,0.16600917279720306
1779863511.8931887,414,0.16581499576568604
1779863514.256798,415,0.1659986525774002
1779863522.560187,418,0.16637760400772095
1779863524.8289564,419,0.16627219319343567
1779863529.550049,421,0.16633819043636322
1779863532.0669034,422,0.16603952646255493
1779863539.0392637,425,0.16652750968933105
1779863541.5612967,426,0.16635563969612122
1779863543.8128095,427,0.16680987179279327
1779863548.7969134,429,0.16645996272563934
1779863551.3574636,430,0.16637638211250305
1779863553.7756763,431,0.16659559309482574
1779863561.2333937,434,0.16705775260925293
1779863563.767949,435,0.16717416048049927
1779863566.3359385,436,0.16710853576660156
1779863568.9210572,437,0.16700135171413422
1779863571.4599142,438,0.16702310740947723
1779863573.8451123,439,0.16677086055278778
1779863576.3860853,440,0.1666468381881714
1779863578.9291542,441,0.16646306216716766
1779863583.9953914,443,0.16677701473236084
1779863586.4826243,444,0.16660723090171814
1779863589.0323436,445,0.1664086878299713
1779863592.173899,446,0.16667228937149048
1779863602.740875,450,0.1669776737689972
1779863604.9680278,451,0.16704237461090088
1779863607.9310458,452,0.16710248589515686
1779863610.7525814,453,0.1671966165304184
1779863613.3785112,454,0.16741348803043365
1779863618.1031473,456,0.16733157634735107
1779863622.953131,458,0.16717323660850525
1779863627.6563382,460,0.167541965842247
1779863630.077739,461,0.16779343783855438
1779863632.6431897,462,0.16807891428470612
1779863637.4365942,464,0.16812123358249664
1779863640.0609603,465,0.1681031435728073
1779863642.7066007,466,0.16793274879455566
1779863647.8694315,468,0.16755962371826172
1779863652.9044642,470,0.16784000396728516
1779863655.2592027,471,0.16795098781585693
1779863660.2646163,473,0.16793012619018555
1779863662.7475452,474,0.16839288175106049
1779863665.1841183,475,0.16807425022125244
1779863672.889305,478,0.16804750263690948
1779863675.32523,479,0.16776587069034576
1779863677.8379412,480,0.16807524859905243
1779863680.4990726,481,0.16805672645568848
1779863683.4546854,482,0.16801582276821136
1779863686.4156055,483,0.16771715879440308
1779863689.27122,484,0.16780976951122284
1779863694.3249469,486,0.16827256977558136
1779863696.8817294,487,0.16828849911689758
1779863699.7035391,488,0.16840429604053497
1779863702.506347,489,0.1681654006242752
1779863704.8933334,490,0.1683378368616104
1779863707.2271225,491,0.1683419644832611
1779863714.644278,494,0.16834993660449982
1779863717.0856318,495,0.16853314638137817
1779863721.873033,497,0.1684320718050003
1779863724.3649995,498,0.16834817826747894
1779863726.8707368,499,0.16796034574508667
1779863731.8322105,501,0.1681937724351883
1779863734.336778,502,0.16830305755138397
1779863736.8425987,503,0.16849224269390106
1779863744.2723908,506,0.16798117756843567
1779863746.7452395,507,0.1679287701845169
1779863749.0654898,508,0.16827376186847687
1779863751.542806,509,0.16837020218372345
1779863754.073499,510,0.16814024746418
1779863756.5568519,511,0.16801103949546814
1779863758.9589972,512,0.16785316169261932
1779863761.4706688,513,0.1676265001296997
1779863764.1763732,514,0.16825874149799347
1779863768.8943577,516,0.16805438697338104
1779863771.5635312,517,0.16821150481700897
1779863774.1378684,518,0.16841751337051392
1779863776.909068,519,0.1682567298412323
1779863779.47607,520,0.16857698559761047
1779863781.9077814,521,0.16829977929592133
1779863787.0564802,523,0.16871687769889832
1779863794.5625288,526,0.16910570859909058
1779863804.027547,530,0.16934385895729065
1779863811.0990298,533,0.16985812783241272
1779863813.5009913,534,0.16961398720741272
1779863815.882166,535,0.1696801781654358
1779863818.35879,536,0.16953317821025848
1779863820.7018356,537,0.16975320875644684
1779863823.1619217,538,0.16954636573791504
1779863825.6998818,539,0.16985338926315308
1779863828.193363,540,0.16942588984966278
1779863830.5418322,541,0.16960997879505157
1779863833.07868,542,0.16952574253082275
1779863835.5262625,543,0.16919566690921783
1779863838.048369,544,0.1694629192352295
1779863843.0413234,546,0.16927479207515717
1779863845.5204434,547,0.16932134330272675
1779863852.6893506,550,0.16945964097976685
1779863857.6434302,552,0.1695692241191864
1779863860.2186334,553,0.16931261122226715
1779863862.714197,554,0.16934508085250854
1779863865.535071,555,0.16961851716041565
1779863868.3660843,556,0.16956914961338043
1779863873.0104403,558,0.169796884059906
1779863883.3972962,562,0.16965310275554657
1779863885.834113,563,0.16969572007656097
1779863888.2930725,564,0.1695200502872467
1779863892.9624572,566,0.16921477019786835
1779863895.4256623,567,0.16962850093841553
1779863897.9312065,568,0.1697651892900467
1779863900.3647287,569,0.16989949345588684
1779863905.0657337,571,0.16934511065483093
1779863910.0159101,573,0.16945485770702362
1779863917.456052,576,0.16945353150367737
