Wall time,Step,Value
1779782890.9252336,0,0.19784359633922577
1779782895.79658,2,0.19336678087711334
1779782898.1240203,3,0.18601931631565094
1779782900.502481,4,0.17694461345672607
1779782912.5087297,9,0.14983981847763062
1779782914.9234185,10,0.14975027740001678
1779782917.1234033,11,0.14643897116184235
1779782924.7668333,14,0.14625534415245056
1779782927.2102618,15,0.14417432248592377
1779782929.4091754,16,0.14559166133403778
1779782934.0514114,18,0.1462852656841278
1779782936.4296963,19,0.14709393680095673
1779782938.7425797,20,0.14747075736522675
1779782943.759331,22,0.1481165885925293
1779782946.1138608,23,0.1485310047864914
1779782953.1689599,26,0.1464986652135849
1779782955.596836,27,0.14647984504699707
1779782957.9274118,28,0.14571264386177063
1779782960.1699066,29,0.14574983716011047
1779782962.5400329,30,0.14560142159461975
1779782969.7437994,33,0.14496810734272003
1779782972.1708267,34,0.1450517624616623
1779782977.1262755,36,0.14457273483276367
1779782979.4949777,37,0.14447273313999176
1779782981.9747868,38,0.14480075240135193
1779782984.4870229,39,0.14535939693450928
1779782987.1397135,40,0.14605441689491272
1779783004.1432233,47,0.1509835124015808
1779783006.4893734,48,0.15164752304553986
1779783008.7536132,49,0.15245315432548523
1779783011.0007982,50,0.15337003767490387
1779783013.255738,51,0.15385931730270386
1779783015.4968398,52,0.15498720109462738
1779783017.7584784,53,0.15575388073921204
1779783019.9889555,54,0.1562701314687729
1779783022.275454,55,0.15653342008590698
1779783026.9133887,57,0.1577550768852234
1779783034.0839732,60,0.15800119936466217
1779783036.6321404,61,0.15819105505943298
1779783039.1114302,62,0.15814903378486633
1779783041.645189,63,0.15808521211147308
1779783046.6735992,65,0.1582796275615692
1779783049.2060199,66,0.15840481221675873
1779783051.8355489,67,0.15838542580604553
1779783054.5298233,68,0.15853363275527954
1779783059.6460536,70,0.1592096984386444
1779783062.060901,71,0.15941745042800903
1779783066.8587542,73,0.15985582768917084
1779783071.674164,75,0.15992887318134308
1779783076.3921375,77,0.16120055317878723
1779783078.7865946,78,0.16133849322795868
1779783081.2356303,79,0.1615530401468277
1779783083.7243369,80,0.16125890612602234
1779783088.4985487,82,0.16105930507183075
1779783090.9060328,83,0.16082240641117096
1779783095.818409,85,0.16098055243492126
1779783098.3762722,86,0.16107851266860962
1779783100.904587,87,0.1610855609178543
1779783105.7506835,89,0.16164132952690125
1779783108.387821,90,0.1617332100868225
1779783120.9058278,95,0.16219738125801086
1779783130.5068932,99,0.16114841401576996
1779783132.940728,100,0.16150341928005219
1779783140.1193254,103,0.16111984848976135
1779783142.6392317,104,0.16134044528007507
1779783147.5191033,106,0.1608501523733139
1779783149.8943863,107,0.1606060117483139
1779783152.2346249,108,0.16066674888134003
1779783154.6324043,109,0.1607796549797058
1779783157.035395,110,0.16085205972194672
1779783159.4722002,111,0.16060230135917664
1779783162.031884,112,0.16053280234336853
1779783166.8802438,114,0.16120217740535736
1779783169.3754811,115,0.1611446887254715
1779783171.9226527,116,0.16128189861774445
1779783181.8280392,120,0.1621193289756775
1779783184.14286,121,0.16166046261787415
